Freq.	V(n001)/I(Re)
1.10153930954135e+002	-5.84393897632847e+001    -4.25970204048621e+001
1.10407861990201e+002	-6.03997507732124e+001    -4.23928347111188e+001
1.10662378397761e+002	-6.24311247645441e+001    -4.20836433796840e+001
1.10917481526234e+002	-6.45298039616253e+001    -4.16575274187470e+001
1.11173172728153e+002	-6.66905076253195e+001    -4.11019993020976e+001
1.11429453359167e+002	-6.89061466080130e+001    -4.04041650104675e+001
1.11686324778050e+002	-7.11675885037806e+001    -3.95509458464010e+001
1.11943788346709e+002	-7.34634360430301e+001    -3.85293678371766e+001
1.12201845430190e+002	-7.57798351914578e+001    -3.73269245339648e+001
1.12460497396686e+002	-7.81003332469215e+001    -3.59320155808408e+001
1.12719745617545e+002	-8.04058106108791e+001    -3.43344583136117e+001
1.12979591467273e+002	-8.26745121898703e+001    -3.25260627442770e+001
1.13240036323549e+002	-8.48822047528163e+001    -3.05012517163782e+001
1.13501081567225e+002	-8.70024841520601e+001    -2.82576982466035e+001
1.13762728582337e+002	-8.90072503043010e+001    -2.57969420020132e+001
1.14024978756110e+002	-9.08673576951564e+001    -2.31249378510748e+001
1.14287833478971e+002	-9.25534349238992e+001    -2.02524832065970e+001
1.14551294144547e+002	-9.40368492148837e+001    -1.71954693414500e+001
1.14815362149682e+002	-9.52907725717821e+001    -1.39749066919522e+001
1.15080038894437e+002	-9.62912878877308e+001    -1.06166863933898e+001
1.15345325782103e+002	-9.70184589659595e+001    -7.15105980937178e+000
1.15611224219203e+002	-9.74572811811852e+001    -3.61184307181043e+000
1.15877735615506e+002	-9.75984318378054e+001    -3.53816502218564e-002
1.16144861384028e+002	-9.74387521445859e+001    3.54066334171109e+000
1.16412602941043e+002	-9.69814152158365e+001    7.07862436616944e+000
1.16680961706090e+002	-9.62357637849263e+001    1.05421377999220e+001
1.16949939101980e+002	-9.52168330891505e+001    1.38973608007163e+001
1.17219536554806e+002	-9.39446038179717e+001    1.71140114591991e+001
1.17489755493946e+002	-9.24430527834795e+001    2.01661698002866e+001
1.17760597352074e+002	-9.07390821661441e+001    2.30328038141121e+001
1.18032063565166e+002	-8.88614108292394e+001    2.56980127650168e+001
1.18304155572510e+002	-8.68395042091554e+001    2.81510054672336e+001
1.18576874816709e+002	-8.47026050605904e+001    3.03858509752868e+001
1.18850222743695e+002	-8.24789089891276e+001    3.24010516193504e+001
1.19124200802731e+002	-8.01949093767683e+001    3.41989933609237e+001
1.19398810446421e+002	-7.78749185794724e+001    3.57853270556469e+001
1.19674053130718e+002	-7.55407578682468e+001    3.71683280607528e+001
1.19949930314931e+002	-7.32115983001873e+001    3.83582726235903e+001
1.20226443461734e+002	-7.09039285683078e+001    3.93668593770386e+001
1.20503594037173e+002	-6.86316233737713e+001    4.02066944281764e+001
1.20781383510671e+002	-6.64060861844328e+001    4.08908498735658e+001
1.21059813355041e+002	-6.42364425061064e+001    4.14324985895849e+001
1.21338885046491e+002	-6.21297631836062e+001    4.18446229663242e+001
1.21618600064630e+002	-6.00913011058761e+001    4.21397917660405e+001
1.21898959892480e+002	-5.81247285323264e+001    4.23299972455236e+001
1.22179966016480e+002	-5.62323657723164e+001    4.24265437770517e+001
1.22461619926498e+002	-5.44153949708731e+001    4.24399791310611e+001
1.22743923115834e+002	-5.26740552165125e+001    4.23800600661469e+001
1.23026877081231e+002	-5.10078171022677e+001    4.22557446930200e+001
1.23310483322884e+002	-4.94155362917030e+001    4.20752050575764e+001
1.23594743344444e+002	-4.78955866409519e+001    4.18458544156530e+001
1.23879658653030e+002	-4.64459740857165e+001    4.15743846562194e+001
1.24165230759234e+002	-4.50644328947338e+001    4.12668102314410e+001
1.24451461177131e+002	-4.37485060855162e+001    4.09285157433582e+001
1.24738351424287e+002	-4.24956118505284e+001    4.05643050114689e+001
1.25025903021765e+002	-4.13030977975969e+001    4.01784500045975e+001
1.25314117494134e+002	-4.01682847023335e+001    3.97747384762141e+001
1.25602996369480e+002	-3.90885013282584e+001    3.93565195043942e+001
1.25892541179409e+002	-3.80611117114275e+001    3.89267464199635e+001
1.26182753459060e+002	-3.70835361435400e+001    3.84880168234676e+001
1.26473634747108e+002	-3.61532669291035e+001    3.80426095534381e+001
1.26765186585777e+002	-3.52678798440221e+001    3.75925185874673e+001
1.27057410520847e+002	-3.44250420875309e+001    3.71394839418892e+001
1.27350308101659e+002	-3.36225173981829e+001    3.66850196934252e+001
1.27643880881127e+002	-3.28581688977812e+001    3.62304392828326e+001
1.27938130415745e+002	-3.21299601341517e+001    3.57768782828083e+001
1.28233058265595e+002	-3.14359547134778e+001    3.53253148224516e+001
1.28528665994354e+002	-3.07743148445801e+001    3.48765878624012e+001
1.28824955169306e+002	-3.01432990593278e+001    3.44314135109062e+001
1.29121927361346e+002	-2.95412593246618e+001    3.39903995643241e+001
1.29419584144991e+002	-2.89666377205293e+001    3.35540584439270e+001
1.29717927098388e+002	-2.84179628241177e+001    3.31228186906654e+001
1.30016957803321e+002	-2.78938459122779e+001    3.26970351658891e+001
1.30316677845222e+002	-2.73929770707453e+001    3.22769980954419e+001
1.30617088813176e+002	-2.69141212795625e+001    3.18629410800226e+001
1.30918192299933e+002	-2.64561145283031e+001    3.14550481850416e+001
1.31219989901913e+002	-2.60178600019777e+001    3.10534602110753e+001
1.31522483219216e+002	-2.55983243680592e+001    3.06582802362693e+001
1.31825673855633e+002	-2.51965341867045e+001    3.02695785119936e+001
1.32129563418650e+002	-2.48115724595311e+001    2.98873967853140e+001
1.32434153519459e+002	-2.44425753269654e+001    2.95117521130513e+001
1.32739445772966e+002	-2.40887289199171e+001    2.91426402251488e+001
1.33045441797801e+002	-2.37492663682379e+001    2.87800384899760e+001
1.33352143216324e+002	-2.34234649658641e+001    2.84239085262510e+001
1.33659551654636e+002	-2.31106434905215e+001    2.80741985026627e+001
1.33967668742585e+002	-2.28101596744760e+001    2.77308451618148e+001
1.34276496113778e+002	-2.25214078216525e+001    2.73937755992065e+001
1.34586035405587e+002	-2.22438165657337e+001    2.70629088268397e+001
1.34896288259157e+002	-2.19768467632997e+001    2.67381571458113e+001
1.35207256319420e+002	-2.17199895157840e+001    2.64194273500037e+001
1.35518941235095e+002	-2.14727643138394e+001    2.61066217805639e+001
1.35831344658707e+002	-2.12347172976745e+001    2.57996392493060e+001
1.36144468246587e+002	-2.10054196269849e+001    2.54983758447140e+001
1.36458313658884e+002	-2.07844659542166e+001    2.52027256359915e+001
1.36772882559577e+002	-2.05714729950898e+001    2.49125812856272e+001
1.37088176616477e+002	-2.03660781905079e+001    2.46278345824428e+001
1.37404197501243e+002	-2.01679384542296e+001    2.43483769030945e+001
1.37720946889386e+002	-1.99767290009471e+001    2.40740996118146e+001
1.38038426460280e+002	-1.97921422496397e+001    2.38048944043439e+001
1.38356637897170e+002	-1.96138867973968e+001    2.35406536040200e+001
1.38675582887180e+002	-1.94416864591217e+001    2.32812704141386e+001
1.38995263121327e+002	-1.92752793688200e+001    2.30266391333046e+001
1.39315680294522e+002	-1.91144171384233e+001    2.27766553371440e+001
1.39636836105585e+002	-1.89588640703448e+001    2.25312160308493e+001
1.39958732257253e+002	-1.88083964202064e+001    2.22902197758134e+001
1.40281370456187e+002	-1.86628017063981e+001    2.20535667941522e+001
1.40604752412983e+002	-1.85218780633546e+001    2.18211590528320e+001
1.40928879842179e+002	-1.83854336356299e+001    2.15929003307539e+001
1.41253754462267e+002	-1.82532860100469e+001    2.13686962704398e+001
1.41579377995699e+002	-1.81252616833893e+001    2.11484544166547e+001
1.41905752168900e+002	-1.80011955632624e+001    2.09320842432416e+001
1.42232878712273e+002	-1.78809304999079e+001    2.07194971698382e+001
1.42560759360210e+002	-1.77643168469358e+001    2.05106065699715e+001
1.42889395851101e+002	-1.76512120490330e+001    2.03053277715941e+001
1.43218789927345e+002	-1.75414802548789e+001    2.01035780507105e+001
1.43548943335357e+002	-1.74349919536021e+001    1.99052766198815e+001
1.43879857825576e+002	-1.73316236332260e+001    1.97103446116646e+001
1.44211535152478e+002	-1.72312574596676e+001    1.95187050578181e+001
1.44543977074584e+002	-1.71337809749413e+001    1.93302828651598e+001
1.44877185354467e+002	-1.70390868133260e+001    1.91450047887778e+001
1.45211161758765e+002	-1.69470724343211e+001    1.89627994021836e+001
1.45545908058188e+002	-1.68576398713161e+001    1.87835970662577e+001
1.45881426027526e+002	-1.67706954949622e+001    1.86073298958261e+001
1.46217717445663e+002	-1.66861497903002e+001    1.84339317255334e+001
1.46554784095582e+002	-1.66039171467749e+001    1.82633380744833e+001
1.46892627764378e+002	-1.65239156603164e+001    1.80954861101342e+001
1.47231250243263e+002	-1.64460669467264e+001    1.79303146117027e+001
1.47570653327580e+002	-1.63702959656595e+001    1.77677639334315e+001
1.47910838816811e+002	-1.62965308545419e+001    1.76077759673119e+001
1.48251808514586e+002	-1.62247027718015e+001    1.74502941064084e+001
1.48593564228691e+002	-1.61547457488431e+001    1.72952632076669e+001
1.48936107771082e+002	-1.60865965502241e+001    1.71426295554169e+001
1.49279440957890e+002	-1.60201945415309e+001    1.69923408250950e+001
1.49623565609434e+002	-1.59554815644883e+001    1.68443460471399e+001
1.49968483550228e+002	-1.58924018188629e+001    1.66985955719818e+001
1.50314196608993e+002	-1.58309017507516e+001    1.65550410345932e+001
1.50660706618665e+002	-1.57709299468725e+001    1.64136353207430e+001
1.51008015416405e+002	-1.57124370345020e+001    1.62743325329314e+001
1.51356124843611e+002	-1.56553755867217e+001    1.61370879574861e+001
1.51705036745924e+002	-1.55997000326641e+001    1.60018580324044e+001
1.52054752973240e+002	-1.55453665724638e+001    1.58686003152940e+001
1.52405275379720e+002	-1.54923330966394e+001    1.57372734527860e+001
1.52756605823798e+002	-1.54405591096498e+001    1.56078371502952e+001
1.53108746168193e+002	-1.53900056573851e+001    1.54802521421739e+001
1.53461698279920e+002	-1.53406352583666e+001    1.53544801633654e+001
1.53815464030294e+002	-1.52924118384429e+001    1.52304839212017e+001
1.54170045294946e+002	-1.52453006687879e+001    1.51082270679452e+001
1.54525443953832e+002	-1.51992683070095e+001    1.49876741744185e+001
1.54881661891238e+002	-1.51542825412006e+001    1.48687907039009e+001
1.55238700995798e+002	-1.51103123367635e+001    1.47515429871837e+001
1.55596563160498e+002	-1.50673277858577e+001    1.46358981978630e+001
1.55955250282685e+002	-1.50253000593249e+001    1.45218243286342e+001
1.56314764264085e+002	-1.49842013609556e+001    1.44092901680949e+001
1.56675107010805e+002	-1.49440048839716e+001    1.42982652784239e+001
1.57036280433345e+002	-1.49046847696017e+001    1.41887199733199e+001
1.57398286446612e+002	-1.48662160676405e+001    1.40806252968718e+001
1.57761126969925e+002	-1.48285746988819e+001    1.39739530030256e+001
1.58124803927028e+002	-1.47917374193311e+001    1.38686755356208e+001
1.58489319246101e+002	-1.47556817860952e+001    1.37647660089033e+001
1.58854674859768e+002	-1.47203861248705e+001    1.36621981887980e+001
1.59220872705107e+002	-1.46858294989388e+001    1.35609464744136e+001
1.59587914723663e+002	-1.46519916795946e+001    1.34609858805798e+001
1.59955802861457e+002	-1.46188531179316e+001    1.33622920206032e+001
1.60324539068994e+002	-1.45863949179148e+001    1.32648410893870e+001
1.60694125301277e+002	-1.45545988106769e+001    1.31686098475703e+001
1.61064563517817e+002	-1.45234471299718e+001    1.30735756055343e+001
1.61435855682638e+002	-1.44929227887308e+001    1.29797162084286e+001
1.61808003764296e+002	-1.44630092566635e+001    1.28870100210816e+001
1.62181009735882e+002	-1.44336905388525e+001    1.27954359140880e+001
1.62554875575038e+002	-1.44049511552913e+001    1.27049732495482e+001
1.62929603263962e+002	-1.43767761213198e+001    1.26156018679570e+001
1.63305194789423e+002	-1.43491509289118e+001    1.25273020747722e+001
1.63681652142770e+002	-1.43220615287749e+001    1.24400546280018e+001
1.64058977319943e+002	-1.42954943132208e+001    1.23538407258345e+001
1.64437172321482e+002	-1.42694360997709e+001    1.22686419947659e+001
1.64816239152540e+002	-1.42438741154593e+001    1.21844404779271e+001
1.65196179822891e+002	-1.42187959818028e+001    1.21012186239822e+001
1.65576996346942e+002	-1.41941897004038e+001    1.20189592762868e+001
1.65958690743745e+002	-1.41700436391562e+001    1.19376456621487e+001
1.66341265037006e+002	-1.41463465190277e+001    1.18572613828743e+001
1.66724721255095e+002	-1.41230874013893e+001    1.17777904035968e+001
1.67109061431060e+002	-1.41002556758673e+001    1.16992170437738e+001
1.67494287602633e+002	-1.40778410486945e+001    1.16215259677286e+001
1.67880401812245e+002	-1.40558335315361e+001    1.15447021758606e+001
1.68267406107036e+002	-1.40342234307687e+001    1.14687309955067e+001
1.68655302538863e+002	-1.40130013371930e+001    1.13935980726181e+001
1.69044093164315e+002	-1.39921581161585e+001    1.13192893634355e+001
1.69433780044722e+002	-1.39716848980836e+001    1.12457911264428e+001
1.69824365246163e+002	-1.39515730693515e+001    1.11730899144798e+001
1.70215850839484e+002	-1.39318142635663e+001    1.11011725673638e+001
1.70608238900301e+002	-1.39124003531529e+001    1.10300262044103e+001
1.71001531509017e+002	-1.38933234412854e+001    1.09596382172590e+001
1.71395730750831e+002	-1.38745758541290e+001    1.08899962630485e+001
1.71790838715747e+002	-1.38561501333830e+001    1.08210882576353e+001
1.72186857498589e+002	-1.38380390291105e+001    1.07529023690746e+001
1.72583789199009e+002	-1.38202354928425e+001    1.06854270112757e+001
1.72981635921499e+002	-1.38027326709457e+001    1.06186508378168e+001
1.73380399775402e+002	-1.37855238982410e+001    1.05525627360376e+001
1.73780082874926e+002	-1.37686026918628e+001    1.04871518212036e+001
1.74180687339150e+002	-1.37519627453496e+001    1.04224074307147e+001
1.74582215292039e+002	-1.37355979229542e+001    1.03583191188656e+001
1.74984668862454e+002	-1.37195022541663e+001    1.02948766513028e+001
1.75388050184164e+002	-1.37036699284373e+001    1.02320700000177e+001
1.75792361395857e+002	-1.36880952900988e+001    1.01698893381374e+001
1.76197604641151e+002	-1.36727728334679e+001    1.01083250353262e+001
1.76603782068605e+002	-1.36576971981306e+001    1.00473676525321e+001
1.77010895831730e+002	-1.36428631643959e+001    9.98700793797092e+000
1.77418948089005e+002	-1.36282656489139e+001    9.92723682216350e+000
1.77827941003880e+002	-1.36138997004521e+001    9.86804541378875e+000
1.78237876744797e+002	-1.35997604958214e+001    9.80942499541992e+000
1.78648757485193e+002	-1.35858433359478e+001    9.75136701933311e+000
1.79060585403517e+002	-1.35721436420831e+001    9.69386310356449e+000
1.79473362683241e+002	-1.35586569521485e+001    9.63690502786409e+000
1.79887091512867e+002	-1.35453789172069e+001    9.58048473021812e+000
1.80301774085945e+002	-1.35323052980581e+001    9.52459430268730e+000
1.80717412601081e+002	-1.35194319619524e+001    9.46922598829237e+000
1.81134009261948e+002	-1.35067548794174e+001    9.41437217707074e+000
1.81551566277301e+002	-1.34942701211945e+001    9.36002540306395e+000
1.81970085860986e+002	-1.34819738552793e+001    9.30617834079642e+000
1.82389570231951e+002	-1.34698623440645e+001    9.25282380202997e+000
1.82810021614262e+002	-1.34579319415781e+001    9.19995473266441e+000
1.83231442237109e+002	-1.34461790908159e+001    9.14756420992913e+000
1.83653834334822e+002	-1.34346003211630e+001    9.09564543889024e+000
1.84077200146883e+002	-1.34231922459021e+001    9.04419175002067e+000
1.84501541917935e+002	-1.34119515598046e+001    8.99319659626044e+000
1.84926861897795e+002	-1.34008750368015e+001    8.94265355015019e+000
1.85353162341468e+002	-1.33899595277312e+001    8.89255630118228e+000
1.85780445509157e+002	-1.33792019581614e+001    8.84289865344368e+000
1.86208713666274e+002	-1.33685993262821e+001    8.79367452270529e+000
1.86637969083454e+002	-1.33581487008674e+001    8.74487793421043e+000
1.87068214036567e+002	-1.33478472193035e+001    8.69650302028763e+000
1.87499450806729e+002	-1.33376920856799e+001    8.64854401770291e+000
1.87931681680314e+002	-1.33276805689422e+001    8.60099526585455e+000
1.88364908948967e+002	-1.33178100011041e+001    8.55385120418345e+000
1.88799134909616e+002	-1.33080777755166e+001    8.50710636996077e+000
1.89234361864485e+002	-1.32984813451911e+001    8.46075539657098e+000
1.89670592121102e+002	-1.32890182211768e+001    8.41479301097973e+000
1.90107827992317e+002	-1.32796859709881e+001    8.36921403213305e+000
